"Department","Year","Metropole","Main river","Unemployment rate","Median income","Share single parents","PM2.5 concentration","Population","Log population","Log median income"
"Saone-et-Loire",2015,0,1,9.3,19736.6666666667,11.8636210184443,10.7221300114381,573281,13.2591312768856,9.89023343685771
"Saone-et-Loire",2016,0,1,9.075,19973.3333333333,12.1912480305085,9.41967990977376,572527,13.2578151748705,9.90215332952299
"Saone-et-Loire",2017,0,1,8.35,20230,12.5096022839639,8.7613515068575,569531,13.2525684941017,9.91492193016179
"Sarthe",2012,0,0,9.075,19102,11.3728127319063,12.0392448874871,583633,13.2770276396113,9.85754832059468
"Sarthe",2013,0,0,9.8,19586.6666666667,11.7382647323156,12.7518612101686,584865,13.2791363303519,9.88260434161971
"Sarthe",2014,0,0,9.825,19755.4545454545,12.0833019865238,9.85881414289203,583961,13.2775894787585,9.89118491171541
"Sarthe",2015,0,0,10.1,19932,12.242652648543,10.1703137534947,583151,13.2762014369424,9.9000817594013
"Sarthe",2016,0,0,9.725,20168.6666666667,12.5165193476669,9.91373304330551,582211,13.2745882039661,9.91188552398717
"Sarthe",2017,0,0,9,20490,12.7487986232567,9.29298058978676,579650,13.2701797520985,9.92769224123295
"Savoie",2012,0,1,7.625,20894.5,13.286251334007,13.9906860733561,435353,12.9839124752403,9.94724124542605
"Savoie",2013,0,1,7.975,21195.4166666667,13.2926153401435,12.9966597425549,437915,12.9897801065988,9.96154024231805
"Savoie",2014,0,1,8.15,21441.5384615385,13.491974426962,11.6331808729958,440777,12.9962943576011,9.97308536921196
"Savoie",2015,0,1,8.275,21802,13.6800813604491,13.0095356903552,441669,12.9983160117393,9.9897569876883
"Savoie",2016,0,1,7.95,22107.6923076923,13.9470432149144,11.4429937682545,442775,13.0008170193248,10.0036808951655
"Savoie",2017,0,1,7.3,22460,13.9493871286052,11.8315038162887,443787,13.0030999965775,10.0194912282924
"Seine-et-Marne",2012,0,1,7.55,21707.2222222222,15.010278613162,14.492911428942,1377102,14.1354918490415,9.98540030545639
"Seine-et-Marne",2013,0,1,8.05,22006.5,15.2931764041892,15.8533370214486,1387830,14.1432519341616,9.99909314324781
"Seine-et-Marne",2014,0,1,8.125,22191.3043478261,15.6195378528051,11.9240569371256,1400477,14.1523234508413,10.0074557950836
"Seine-et-Marne",2015,0,1,8.25,22338.6666666667,16.0432475688286,12.8540140947651,1412250,14.1606947351875,10.0140743871655
"Seine-et-Marne",2016,0,1,8.025,22578.5714285714,16.5437675448077,11.2459029986645,1419206,14.1656081182624,10.0247565685885
"Seine-et-Marne",2017,0,1,7.55,22820,16.9689509078675,10.6782230268085,1420469,14.1664976567366,10.0353926234161
"Seine-Maritime",2012,1,1,10.8,19316.5,14.1706161365416,14.335487153202,1279955,14.0623354790278,9.86871493193487
"Seine-Maritime",2013,1,1,11.425,19811.3333333333,14.4632445321655,14.8168150645363,1280410,14.0626908971067,9.89400944350202
"Seine-Maritime",2014,1,1,11.25,19978,14.7835046584243,11.6044263535254,1284107,14.0655740930933,9.9023869470921
"Seine-Maritime",2015,1,1,11.325,20153,15.015754094669,11.6180106906362,1283249,14.0649057011509,9.91110843966749
"Seine-Maritime",2016,1,1,11.325,20324,15.2483442236052,11.2232765255008,1280803,14.062997782948,9.91955773271362
"Seine-Maritime",2017,1,1,10.675,20620,15.6251902531969,10.2714958103581,1275559,14.0588950718643,9.93401675757095
"Seine-Saint-Denis",2012,0,1,12.05,16609.4444444444,21.6217789238424,17.7724489322325,1551739,14.25488679548,9.71772675499466
"Seine-Saint-Denis",2013,0,1,12.8,16744.6428571429,21.9330840061444,19.300000002595,1565222,14.2635382249313,9.72583365667257
"Seine-Saint-Denis",2014,0,1,13,16726,22.1423324586832,14.4564625941166,1582139,14.2742882869139,9.72471967394147
"Seine-Saint-Denis",2015,0,1,13.175,16761.5,22.2866429316399,15.2017006582143,1603095,14.2874466937159,9.72683986883798
"Seine-Saint-Denis",2016,0,1,12.8,16996.25,22.6724447410632,14.0738095328921,1616311,14.295656950042,9.7407480104699
"Seine-Saint-Denis",2017,0,1,12.025,17310,23.0676832642447,13.5544217622199,1630133,14.3041721645463,9.75903964817025
"Somme",2012,0,0,11.625,18345,14.1647855917633,14.5143720315682,583783,13.2772846174167,9.81711233678938
"Somme",2013,0,0,12.15,18879,14.5629338180607,15.9324849053081,584184,13.2779712806799,9.84580547219504
"Somme",2014,0,0,11.85,19059.5,14.8696024767845,12.3298367420495,583641,13.2770413467615,9.85532094391552
"Somme",2015,0,0,12,19204.6666666667,15.0488599075164,12.095372156368,584143,13.27790109485,9.86290858403821
"Somme",2016,0,0,11.95,19415,15.5831203479995,11.3382054294714,584797,13.2790200574456,9.87380124216577
"Somme",2017,0,0,11.2,19720,15.7418973331317,10.5656896872667,582464,13.275022659937,9.88938862815663
"Tarn",2012,0,0,10.55,18700.5555555556,12.9478537873687,13.0040365017644,391048,12.8765855935812,9.83630851125462
"Tarn",2013,0,0,10.925,19143.9285714286,13.3581806450616,11.7796783168508,393877,12.8837939567998,9.85974089846072
"Tarn",2014,0,0,10.95,19315,13.558301528566,9.69574698449066,396341,12.8900302308043,9.86863727510038
"Tarn",2015,0,0,11.025,19365.3333333333,13.7532715212904,10.980451595809,398190,12.8946845572884,9.87123980498601
"Tarn",2016,0,0,10.65,19593,13.9158100077301,9.48120940494862,397929,12.894028876393,9.88292763857077
"Tarn",2017,0,0,10.025,19880,14.3264402824702,9.41818745358234,398412,12.8952419247209,9.89746948021057
"Tarn-et-Garonne",2012,0,1,10.375,18398.8333333333,13.2031867245013,13.596833333515,253577,12.4434228034259,9.82004253578974
"Tarn-et-Garonne",2013,0,1,11.125,18689.0476190476,13.6782302489074,12.251047619638,256867,12.4563137201954,9.835692942439
"Tarn-et-Garonne",2014,0,1,11.15,18848.0952380952,13.9347097908399,9.99407142798106,258696,12.4634089061296,9.84416713939352
"Tarn-et-Garonne",2015,0,1,11.625,19007.3214285714,14.3459502096072,11.7031904840469,261452,12.4740059892332,9.85257952227069
"Tarn-et-Garonne",2016,0,1,11.5,19235.8333333333,14.8515657465719,9.66180952412742,263125,12.4803844834188,9.86453013805004
"Tarn-et-Garonne",2017,0,1,10.8,19560,14.9699732491951,9.98261905170622,264130,12.4841966851698,9.88124194358881
"Territoire de Belfort",2012,0,0,10.7,19704,15.3809435495096,12.5684856659394,147528,11.901773267255,9.88857693980037
"Territoire de Belfort",2013,0,0,11.7,20072,15.8120492439555,13.2043656014811,147777,11.90345965969,9.90708108804626
"Territoire de Belfort",2014,0,0,11.675,20255.3333333333,16.0348670799287,10.4742155673559,147647,11.9025795686453,9.91617341234331
"Territoire de Belfort",2015,0,0,11.55,20632.4,16.396935195916,11.0897680792607,147799,11.9036085215735,9.93461793473269
"Territoire de Belfort",2016,0,0,10.875,20931.3333333333,16.1665156202335,9.98744886015805,147347,11.9005456282708,9.94900251782254
"Territoire de Belfort",2017,0,0,9.6,21310,16.3107025636606,9.36698499838294,145640,11.8888931022894,9.96693172509266
"Val-d'Oise",2012,0,1,9.45,20547.6,17.0001088858906,15.6012329773652,1203920,14.0010934574606,9.93049942478293
"Val-d'Oise",2013,0,1,10.075,20778.3125,17.3349429609263,16.9868916475022,1211138,14.0070709714516,9.94166505346347
"Val-d'Oise",2014,0,1,10.2,20984.8,17.594941025532,12.7901362822011,1221946,14.0159552278846,9.95155364510517
"Val-d'Oise",2015,0,1,10.375,21001,17.8304872061341,13.5012329635026,1231356,14.0236265591333,9.95232533461943
"Val-d'Oise",2016,0,1,10.15,21259.3333333333,18.0796915426458,12.5715769013362,1237218,14.0283758686688,9.96455129361186
"Val-d'Oise",2017,0,1,9.6,21470,18.4776875458504,11.8620376333179,1239262,14.0300265991121,9.97441189087283
"Val-de-Marne",2012,0,1,8.225,21359.1304347826,19.248587174308,16.3056478405316,1354911,14.1192463274819,9.96923458226337
"Val-de-Marne",2013,0,1,8.725,21526,19.4658291556794,18.0033222908197,1367091,14.1281956826199,9.97701678582424
"Val-de-Marne",2014,0,1,8.9,21674.6666666667,19.575792443052,13.1378737668262,1377511,14.1357888054583,9.98389942282999
"Val-de-Marne",2015,0,1,9.025,21726.25,19.6699799908571,14.1159468172397,1384068,14.1405375469007,9.98627648587769
"Val-de-Marne",2016,0,1,8.825,21958,20.0935496821689,12.8112956740927,1389336,14.1443364931312,9.99688681679468
"Val-de-Marne",2017,0,1,8.4,22290,20.4962019072567,12.0554817427828,1397035,14.1498626916117,10.0118934263799
"Var",2012,1,0,10.5,19610.9523809524,14.6834498001272,12.5307830290672,1039603,13.8543494674706,9.8838434840974
"Var",2013,1,0,10.925,19933,14.8681505708208,11.9413927151497,1046346,13.8608146528489,9.90013192872277
"Var",2014,1,0,11.05,20118.5,15.1287332875922,10.6691870901731,1055745,13.8697572368153,9.90939506875059
"Var",2015,1,0,11.2,20507.3333333333,15.3976403063376,11.7642707739201,1065985,13.8794098123144,9.92853782473591
"Var",2016,1,0,10.9,20764.3333333333,15.7550343909859,10.9717423857434,1073201,13.8861563293259,9.94099205024407
"Var",2017,1,0,10.3,21050,16.0177391455912,10.4437388012813,1075653,13.8884384769862,9.95465583911053
"Vaucluse",2012,0,1,11.925,18007.3913043478,15.6725656459704,15.0152293190523,558623,13.2332301060101,9.79853758061301
"Vaucluse",2013,0,1,12.525,18380,15.9616754050101,14.1443918321805,562254,13.2397089840693,9.81901839590968
"Vaucluse",2014,0,1,12.625,18521.3333333333,16.1856219771257,12.0483050788507,566592,13.2473947469707,9.82667849984917
"Vaucluse",2015,0,1,12.875,18886.6666666667,16.2911874218064,13.2989780629501,569618,13.2527212397042,9.8462114847164
"Vaucluse",2016,0,1,12.725,19203.8095238095,16.5651959572458,11.8515204411085,570921,13.2550061253011,9.86286395103309
"Vaucluse",2017,0,1,11.9,19400,16.7837751386232,11.9455882404761,570762,13.2547275891382,9.87302834505142
"Vendee",2012,0,0,7.75,19184.4444444444,8.73247056338513,12.5548005551081,668554,13.4128724501227,9.86185504445329
"Vendee",2013,0,0,8.35,19632.6666666667,8.97894078512396,12.8533660517379,674843,13.4222353502082,9.88495012453767
"Vendee",2014,0,0,8.45,19853.9130434783,9.09315357708603,9.98076003420138,681469,13.4320060411898,9.89615639734146
"Vendee",2015,0,0,8.475,20073,9.35497033809207,10.8544356407453,685673,13.4381561166769,9.90713090745093
"Vendee",2016,0,0,7.925,20390,9.63692107422389,10.4626399917814,689496,13.4437161748934,9.9227998635685
"Vendee",2017,0,0,7.15,20720,9.74643833215611,9.57786585739518,693455,13.4494416283837,9.93885469637342
"Vienne",2012,0,0,8.1,19205.7142857143,12.065982320071,13.017037222269,441319,12.9975232489422,9.86296313278373
"Vienne",2013,0,0,8.35,19654,12.4927301801242,13.9135814403324,442696,13.0006385832152,9.88603615892237
"Vienne",2014,0,0,8.3,19816.1538461538,12.6732477226726,10.6798695014144,444347,13.0043610677091,9.8942527348731
"Vienne",2015,0,0,8.45,19933.5,13.0130918371895,11.6271387236656,445927,13.0079105404756,9.90015701243967
"Vienne",2016,0,0,8.325,20077.3333333333,13.2675858655409,10.6852102490541,447026,13.0103720374523,9.90734676286185
"Vienne",2017,0,0,7.575,20350,13.67369264348,10.341046395424,447150,13.0106493877743,9.92083619087074
"Vosges",2012,0,1,11.125,18403,13.319595153479,12.4074649909631,390787,12.8759179335002,9.8202689737852
"Vosges",2013,0,1,11.825,18946.0869565217,13.7377684179465,13.468263304868,388551,12.8701797143054,9.8493526961284
"Vosges",2014,0,1,11.825,19096.6666666667,14.0856034952354,10.2065126117204,386978,12.8661231228508,9.85726907873451
"Vosges",2015,0,1,11.875,19126,14.4423121521888,10.7329271784016,385043,12.8611102953449,9.85880394490949
"Vosges",2016,0,1,11.1,19383.3333333333,14.5225453499963,10.0485994439165,382328,12.8540341579128,9.8721688692787
"Vosges",2017,0,1,10.1,19660,14.8787969239562,9.2318767462124,378986,12.8452545440683,9.88634139370116
"Yonne",2012,0,0,9.5,19079.5238095238,12.8646904124337,12.2867447075902,352750,12.7735148697151,9.8563709871187
"Yonne",2013,0,0,9.975,19526,13.1054974807757,13.2325195087105,352182,12.7719033664128,9.87950218978562
"Yonne",2014,0,0,9.8,19667.5,13.4277483608669,10.0070568581223,352433,12.7726158122467,9.8867228062034
"Yonne",2015,0,0,9.925,19807.7777777778,13.8247545238166,11.3096989999514,351302,12.7694015313775,9.89382995660969
"Yonne",2016,0,0,9.6,19975.3846153846,14.2840632655742,9.66210702515499,350970,12.7684560287098,9.90225602528688
"Yonne",2017,0,0,8.8,20230,14.6758562466361,9.12251951069869,346902,12.7567975982915,9.91492193016179
"Yvelines",2012,0,1,6.825,25143.9130434783,14.0005546475088,14.1941530892056,1440274,14.1803439312294,10.1323711201306
"Yvelines",2013,0,1,7.225,25420.6666666667,14.222461328097,15.798547155041,1446301,14.1845198204811,10.1433177704683
"Yvelines",2014,0,1,7.35,25550,14.3876362459134,11.3778171529168,1449398,14.186658855775,10.1483925956319
"Yvelines",2015,0,1,7.45,25616.4,14.6644843458969,12.0903968831312,1454532,14.1901947573629,10.1509880503551
"Yvelines",2016,0,1,7.4,25824,15.0313568037437,11.2035081536951,1458275,14.1927647883057,10.1590595710697
"Yvelines",2017,0,1,7,26130,15.2122630919222,10.4912119097612,1463091,14.1960618790248,10.1708393585147
